,Unnamed: 0,business_id,is_open,name,latitude,longitude,stars,review_count,categories,stars2017,review_count2017,num_chain,chain,tips,tips2017,checkin,checkin2017,age
1305,99227,I6QrXNBINXKNKJpaQupIPQ,1,Paradise Ridge Dentistry,33.6271054,-111.97744709999999,2.5,0.02382133995037221,"Cosmetic Dentists, Periodontists, Dentists, General Dentistry, Health & Medical",2.1818181818181817,55,2,0,0.0024813895781637717,4,0.02729528535980149,30,2015
1306,106826,XdhoZK1LYGYmmnUwpFNV-w,1,WaBa Grill,33.638194899999995,-111.9772608,3.5,0.030753968253968252,"Fast Food, Asian Fusion, Restaurants",3.4126984126984126,63,3,1,0.005952380952380952,5,0.06944444444444445,43,2016
1307,117588,0jv1aUWkZfoJumErj3JCFQ,1,Darcy's Ristorante,33.7278881,-111.8537378,3.5,0.036354581673306775,"Italian, Bars, Restaurants, Wine Bars, Nightlife",3.269230769230769,78,1,0,0.004482071713147411,3,0.044820717131474105,27,2008
1308,136245,tAzdE1tRcsznfWN6TOLP3Q,1,Egg Sunrise Grill,43.6497292,-79.42936359999999,5.0,0.0074367873078829945,"American (Traditional), Diners, Breakfast & Brunch, Restaurants",4.875,16,1,0,0.0009915716410510659,1,0.0039662865642042635,3,2017
1309,43444,tOjpPkKcKAf3WTSytxlT1g,1,Peccole Little League,36.18,-115.14,2.5,0.0014910536779324055,"Amateur Sports Teams, Active Life",2.3333333333333335,3,1,0,0.0009940357852882703,1,0.0004970178926441351,0,2012
1310,95166,cpT-N40nSB_0U7QREFzCwA,1,Pho Vn Vietnamese Cuisine,33.6114522,-112.1014797592,4.5,0.034209221616261776,"Asian Fusion, Restaurants, Soup, Vietnamese, Noodles",4.2898550724637685,69,1,0,0.006445215666831929,11,0.024293505205751114,34,2017
1311,151882,1inJN3DOaJMuPMB7DvPs5g,1,Luna's Family Restaurant,41.2552119865,-81.8416800722,4.5,0.006944444444444444,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, American (Traditional)",4.375,16,1,0,0.000992063492063492,2,0.00496031746031746,4,2016
1312,115754,GDpd9KZdUgnjcoCWTTphqw,1,Szechuan Gourmet,41.508505,-81.663319,4.5,0.08846918489065607,"Szechuan, Restaurants, Chinese",4.317460317460317,189,2,0,0.014910536779324055,5,0.22813121272365805,50,2012
1313,35048,41V7LDznwKB0xJmB6RKaWg,1,Flamingo Hand Car Wash,36.1142365,-115.2239858,3.5,0.05268389662027833,"Car Wash, Automotive, Auto Glass Services, Auto Detailing",3.710526315789474,114,1,0,0.009940357852882704,3,0.09691848906560636,38,2012
1314,166005,Xrr19fzrUUgTTQBLUd2Gzg,1,Rusty's Deli & Grille,35.117146399999996,-80.8575796,4.0,0.05580468360737419,"American (Traditional), Delis, Soup, Sandwiches, Restaurants",4.130434782608695,115,1,0,0.015445939212755356,4,0.19531639262580966,38,2007
1315,32944,inGBRPre0JUFC30qxn9o-w,1,Smith's Store,36.0405390926,-115.1190718135,3.0,0.02536051715564396,"Grocery, Food, Bakeries",3.0,51,1,0,0.011437095972153158,2,0.4714072600696171,30,2011
1316,191793,LrrUpVdt6t2cnSJDId9ziw,1,L'Oeufrier - Saint-Henri,45.479123,-73.581528,4.0,0.01141439205955335,"Breakfast & Brunch, Sandwiches, Salad, Cafes, Restaurants",3.9565217391304346,23,1,0,0.0004962779156327543,1,0.023325062034739455,13,2015
1317,78962,EIsUKEwRo3WTCXzhENLVdw,1,RideNow Powersports Goodyear,33.456582,-112.35380490000001,2.0,0.021890547263681594,"Motorcycle Gear, Motorcycle Repair, Shopping, Automotive, Motorcycle Dealers",1.75,48,1,0,0.0014925373134328358,1,0.013432835820895522,5,2010
1318,16782,7z2x16M7IuG8KPfMsyVrKA,1,Morcilla,40.4645572158,-79.9661576054,4.5,0.1270471464019851,"Spanish, Restaurants",4.346153846153846,260,1,0,0.01240694789081886,5,0.11315136476426799,68,2015
1319,101753,tBqiAQsv3LSjDuBD1IPi-g,1,Little Shop of Ice Cream,43.68711029999999,-79.7602275,4.5,0.0019851116625310174,"Sandwiches, Food, Restaurants, Soup, Ice Cream & Frozen Yogurt",4.333333333333333,6,1,0,0.001488833746898263,2,0.008933002481389578,5,2015
1320,18602,LE-feJ5KvsYckzpX_wTR4w,0,Cinnabon,36.063805200000004,-115.0403896,3.5,0.010447761194029851,"Food, Bakeries, Restaurants",3.4761904761904763,21,22,1,0.006965174129353234,2,0.042786069651741296,6,2010
1321,17168,fMCEs10IzoS-u7sR56MCpw,0,Marco's Pizza,33.639390899999995,-112.17386840000002,3.5,0.025297619047619048,"Pizza, Desserts, Restaurants, Food, Food Delivery Services, Salad",3.6666666666666665,54,52,1,0.001488095238095238,1,0.01636904761904762,15,2016
1322,190297,J5xFCQ74DrFaffZx7_seHg,0,Marco's Pizza,40.094481,-88.1913992,3.5,0.002976190476190476,"Pizza, Salad, Desserts, Restaurants, Food Delivery Services, Food",3.3333333333333335,6,52,1,0.000496031746031746,1,0.005456349206349206,10,2016
1323,24225,yRbvnRlJZUj76RD8fIuJQQ,1,Amirror Hair Studio,35.2776939222,-80.7284374192,5.0,0.0024826216484607746,"Blow Dry/Out Services, Hair Salons, Beauty & Spas, Hair Stylists, Hair Extensions, Barbers",5.0,5,1,0,0.0014895729890764648,1,0.004468718967229395,1,2014
1324,26453,D0HJRSDY9r38GEz777Ndzw,1,Whitton Plumbing,33.416649,-111.82198400000001,4.0,0.006454816285998014,"Home Services, Plumbing",4.0,13,1,0,0.0009930486593843098,1,0.0,0,2014
1325,113506,sh8pjHrWavPdD6qUeSDu1w,1,Habit Beauty Salon,33.377880600000005,-111.7410773,3.0,0.08851317752362009,"Hair Stylists, Hair Salons, Hair Extensions, Beauty & Spas, Blow Dry/Out Services",3.1770833333333335,192,1,0,0.0034808552958727,2,0.05022376926902039,16,2011
1326,168259,iuV9gCc9natqoXmKDYwlfw,1,"Karen Hsueh, OD - I Care Optometry",36.1382856,-115.22555039999999,5.0,0.013944223107569721,"Optometrists, Eyewear & Opticians, Shopping, Health & Medical",4.785714285714286,28,1,0,0.00199203187250996,1,0.03286852589641434,13,2008
1327,8873,AO9FLsPSndmWoOiSsNKuSQ,1,The Lock Lady,33.4009618033,-111.63232863889999,4.5,0.02036761053154496,"Keys & Locksmiths, Home Services, Local Services",4.642857142857143,42,1,0,0.0009935419771485345,1,0.0004967709885742673,0,2013
1328,83243,ljroU4H3m4UZsHzOiaR2QA,1,Guardian Storage,40.5445540009,-80.0133779081,5.0,0.001488095238095238,"Self Storage, Local Services",4.0,4,6,1,0.000496031746031746,1,0.000496031746031746,1,2016
1329,172549,zdqy_whZwbyyMe-WdedYEA,1,Lexus of Henderson,36.0484714,-115.01827469999999,4.0,0.07512437810945273,"Automotive, Car Dealers",3.875,168,1,0,0.018407960199004977,2,0.14975124378109453,40,2010
1330,138088,GI-CAiZ_Gg3h21PwrANB4Q,1,Mastro's Ocean Club,36.1079241113,-115.17405509950001,4.5,0.699502487562189,"Steakhouses, Restaurants, American (Traditional), Seafood",4.324567474048443,1445,2,0,0.09950248756218906,14,1.4860696517412935,300,2010
1331,188392,Rmyqn_pUyFpjPhwaIkhJjw,1,T J Maxx,33.635625899999994,-112.22359909999999,2.5,0.008950770760815515,"Shopping, Fashion, Department Stores",2.2777777777777777,18,6,1,0.000994530084535057,2,0.05967180507210343,9,2011
1332,67498,UTj2l1Cdc6PFdPzVtJDndg,1,Mamma's Pizza,43.647779,-79.395362,2.0,0.01045816733067729,"Sandwiches, Italian, Chicken Wings, Restaurants, Pizza",2.2916666666666665,24,15,1,0.004482071713147411,1,0.01942231075697211,11,2008
1333,174927,S24zkRnTBxIbXJ1kBRXCtw,0,Mamma's Pizza,43.677971,-79.34890990000001,2.0,0.003976143141153081,"Restaurants, Pizza, Italian, Sandwiches",2.125,8,15,1,0.0004970178926441351,1,0.0019880715705765406,1,2012
1334,7241,5qEMfUERdTcMk7aDwH3A_Q,1,Candy's Kitchen,33.606054799999995,-112.06639969999999,4.5,0.05205751115518096,"Coffee & Tea, Cafes, Sandwiches, Food, Breakfast & Brunch, Restaurants",4.303571428571429,112,1,0,0.002974714923153198,3,0.05205751115518096,42,2017
1335,57019,KFAJsmQ6GnHxyfmv16s9VA,1,Rustler's Rooste,33.3703478235,-111.9735761889,3.0,0.484304932735426,"Steakhouses, Hotels, Hotels & Travel, Event Planning & Services, Restaurants",3.0657229524772496,989,1,0,0.07025411061285501,9,0.8226208271051321,191,2007
1336,117490,41LcUz0kXaYHiMf8rUS_aQ,1,Pavona's Pizza Joint,41.118419108299996,-81.58799406140001,4.0,0.03521825396825397,"Pizza, Restaurants",3.904109589041096,73,1,0,0.004464285714285714,4,0.047619047619047616,59,2016
1337,113521,Zgp2mLww3lVFGrMReJmKKw,1,Sweet Mango Berea Thai Cuisine,41.366759,-81.8528019,4.0,0.03333333333333333,"Thai, Restaurants",4.147058823529412,68,1,0,0.003482587064676617,2,0.04975124378109453,10,2010
1338,58930,_J-nDE8uzOs4dW7FOVN54A,1,The Oculist Exceptional Eyewear,33.4723236,-112.0304887,4.5,0.027819175360158967,"Eyewear & Opticians, Optometrists, Shopping, Health & Medical",4.724137931034483,58,1,0,0.0014903129657228018,1,0.017386984600099353,12,2013
1339,138919,FaKiwt-Cig4a0sxaz5pq6Q,1,Pasquale Bros.,43.628066700000005,-79.5258745,5.0,0.0024888003982080635,"Specialty Food, Food, Grocery, Cheese Shops",5.0,5,1,0,0.0009955201592832255,1,0.0004977600796416127,0,2009
1340,288,_pBXtjN43eqMV0XZTz7nmw,0,Encore Beach Club at Night,36.1292433677,-115.1656436718,3.5,0.43034825870646765,"Music Venues, Dance Clubs, Arts & Entertainment, Nightlife",3.546075085324232,879,1,0,0.17412935323383086,6,2.7422885572139304,113,2010
1341,293,iyPtSR0s6EkvaQFbdJ_jVA,0,Pearl King,43.6464782,-79.3900189,2.5,0.03574975173783516,"Dim Sum, Chinese, Tapas/Small Plates, Restaurants",2.625,72,1,0,0.005958291956305859,1,0.07000993048659385,22,2014
1342,426,Hdzo5ggPswyv-8ZlW0PVLw,0,Gelato 64,33.3372236,-111.8753378,4.0,0.06975585450921774,"Coffee & Tea, Wedding Planning, Food, Event Planning & Services, Ice Cream & Frozen Yogurt, Party & Event Planning, Gelato",3.9246575342465753,146,4,1,0.019930244145490782,4,0.2242152466367713,39,2007
1343,467,jP5l-EWJcMYUiv1UoQssAg,0,Kind Exchange,43.6493922,-79.4500638,2.5,0.001488833746898263,"Fashion, Shopping, Used, Vintage & Consignment",2.3333333333333335,3,7,1,0.0004962779156327543,1,0.0004962779156327543,0,2015
1344,532,bnfki4LDbHBzZdL5BoLDDw,0,Phó Lyn,51.127089899999994,-114.19578090000002,4.0,0.004464285714285714,"Vietnamese, Coffee & Tea, Restaurants, Food",3.888888888888889,9,1,0,0.000496031746031746,1,0.00496031746031746,5,2016
1345,594,a9WV4-QcQfkUcOwUMFVhGw,0,Complete Medical Consultants,36.0763603,-115.08169509999999,4.5,0.0268389662027833,"Massage Therapy, Family Practice, Acupuncture, Health & Medical, Doctors, CPR Classes, Educational Services, Specialty Schools, Education",4.241379310344827,58,1,0,0.0034791252485089465,1,0.015904572564612324,5,2012
1346,685,HFDZeMrm13xX5yJvpaRaIQ,0,Even Stevens Sandwiches,33.356818100000005,-111.7897728,4.5,0.1056547619047619,"Gluten-Free, Breakfast & Brunch, Sandwiches, Restaurants, Salad",4.345794392523365,214,7,1,0.013392857142857142,13,0.2400793650793651,301,2016
1347,26593,Zq1yNHUirFTZdVWf4YCQhw,0,Even Stevens Sandwiches,33.4977607727,-111.9254760742,4.5,0.059494298463063956,"Salad, Vegan, Breakfast & Brunch, Sandwiches, Restaurants, Vegetarian",4.403225806451613,124,7,1,0.009419930589985127,15,0.7263262270699058,895,2017
1348,37854,yP8jTCU6L9T1ZseLvcskYg,0,Even Stevens Sandwiches,33.495284999999996,-111.99570800000001,4.0,0.04858701041150223,"Breakfast & Brunch, Restaurants, Salad, Sandwiches",3.872549019607843,102,7,1,0.009419930589985127,19,0.2072384729796728,298,2017
1349,190082,22jnydtDD6sfjVs77LxJLA,0,Even Stevens Sandwiches,33.637865399999995,-112.2198581,4.5,0.05205751115518096,"Breakfast & Brunch, Sandwiches, Restaurants, Salad",4.342592592592593,108,7,1,0.004462072384729797,1,0.11155180961824492,63,2017
1350,766,Z3UBeP5EoKIXIDmEdA3JmQ,0,Big Tuna Poké Bar,43.6646035,-79.41293420000001,3.0,0.032242063492063495,"Poke, Asian Fusion, Food, Restaurants, Hawaiian, Japanese",3.0923076923076924,65,1,0,0.001984126984126984,1,0.01984126984126984,8,2016
1351,861,cMK38jKxH8x5PvFfAfjZmA,0,Casa Flores Restaurant,35.974545,-114.843346,3.0,0.0313588850174216,"Mexican, Restaurants",3.2058823529411766,68,1,0,0.003982080637132902,1,0.033847685415629665,11,2009
1352,1072,QEgfK_TKY8bwK-YzKDdkGw,0,Lumiere French Kitchen,35.19508,-80.825792,4.5,0.06951340615690169,"French, Restaurants",4.445945945945946,148,1,0,0.006454816285998014,2,0.08093346573982126,52,2014
1353,1453,tEfvf1cznLZUIeTcKKpAIw,0,KooKoo Chicken,43.586622408000004,-79.6990653767,3.5,0.07103825136612021,"Chinese, Restaurants, Taiwanese",3.576388888888889,144,1,0,0.012419274714356682,3,0.1366120218579235,29,2013
1354,1542,eeUqmqyh0Rf7LzC297Kc4w,0,Caliber Collision,33.6266694,-111.89999350000001,4.5,0.0104425658876181,"Automotive, Body Shops, Auto Repair",4.136363636363637,22,23,1,0.0004972650422675286,1,0.007458975634012929,1,2011
1355,167120,gsjBhnxq36Zd3dtgZS-N5Q,0,Youfit Health Clubs,33.362544370900004,-111.82563900950001,3.0,0.016898608349900597,"Active Life, Trainers, Gyms, Fitness & Instruction",2.857142857142857,35,15,1,0.006958250497017893,1,0.2644135188866799,40,2012
1356,1835,tdo6JvAKwmMAKU8T5jfORw,0,Fidelli Kitchen,35.2142874097,-80.8574509097,3.5,0.041666666666666664,"Bars, Nightlife, Italian, Wine Bars, Restaurants",3.558139534883721,86,1,0,0.005456349206349206,9,0.05704365079365079,94,2016
1357,1847,YL1MmnQXbdqmO5zexUNvlg,0,Matcha Tea & Dessert,43.6568094,-79.3993002,2.5,0.013392857142857142,"Food, Japanese, Cafes, Tea Rooms, Restaurants, Asian Fusion, Bakeries, Bubble Tea, Desserts, Ramen",2.6785714285714284,28,2,0,0.002976190476190476,4,0.022321428571428572,34,2016
1358,1894,Bs_AR85Lm4eiHXAfeaKnVA,0,Bertolucci Brazilian Steakhouse,36.074289,-115.08286299999999,2.5,0.12816691505216096,"Steakhouses, Salad, Brazilian, Restaurants",2.6925925925925926,270,1,0,0.01639344262295082,4,0.05663189269746647,8,2013
1359,2180,FiqzCoSL7Zh08htOlXXn7A,0,NS Nails & Spa,33.613434000000005,-111.92681699999999,2.5,0.011922503725782414,"Nail Salons, Beauty & Spas",2.625,24,1,0,0.003974167908594138,3,0.007451564828614009,1,2013
1360,2195,q_xY-2SYi-RJ38zJy36GUA,0,Bush's Chicken,33.306194603,-111.7554070428,3.0,0.05404065443728309,"Fast Food, Restaurants, Chicken Shop",3.0714285714285716,112,4,1,0.004462072384729797,6,0.02478929102627665,44,2017
1361,79589,6cvOP_D-dqLm-YDSBG646w,0,Bush's Chicken,33.4800566,-111.9277346,3.0,0.00842835894893406,"Fast Food, Chicken Shop, Southern, Restaurants",2.8823529411764706,17,4,1,0.0004957858205255329,1,0.004462072384729797,9,2017
1362,100023,GWCd4xlTdOwcaaSSu9b9XQ,0,Bush's Chicken,33.6406489,-112.0819054,3.0,0.03619236489836391,"Chicken Shop, Restaurants",3.1866666666666665,75,4,1,0.0039662865642042635,5,0.02875557759048091,36,2017
1363,2284,lKJNXYxZFK3BGaQEk2gMyA,0,Mother Earth Maids,33.5013596,-111.82108659999999,3.5,0.006944444444444444,"Home Services, Home Cleaning, Home Staging, Office Cleaning, Professional Services, Real Estate",3.5,14,2,0,0.000496031746031746,1,0.0,0,2016
1364,2551,l9QMOv3_RIUteG0wJc82SA,0,Formocha North York,43.775864500000004,-79.414118,3.5,0.01687344913151365,"Coffee & Tea, Food, Juice Bars & Smoothies",3.4285714285714284,35,1,0,0.003970223325062035,1,0.034739454094292806,34,2015
1365,2583,H8syW_r5Y6QZZ0Q7HYOd1A,0,Nail Attractions,36.119189,-115.2797301,4.5,0.009950248756218905,"Beauty & Spas, Nail Salons",4.523809523809524,21,1,0,0.004477611940298508,2,0.013930348258706468,11,2010
1366,2616,uTCOEqjuVAXUOzti5TWj2Q,0,The Crepe Club,33.5104431,-112.0287274,4.0,0.08035714285714286,"Food, Sandwiches, Party & Event Planning, Caterers, Restaurants, French, Desserts, Creperies, Juice Bars & Smoothies, Event Planning & Services, Breakfast & Brunch",3.7818181818181817,165,5,1,0.00992063492063492,6,0.10515873015873016,110,2016
1367,2676,5crOt_2vpHfFeGOrEeROQA,0,Brunoise Restaurant,40.4520554,-79.9837546,4.5,0.008924144769459593,"Pizza, Restaurants, American (Traditional), Food, Coffee & Tea, Desserts, American (New), Breakfast & Brunch",4.333333333333333,18,1,0,0.0009915716410510659,1,0.005453644025780862,6,2017
1368,2715,tMYYSWyTppDcF070Hmy-kQ,0,Blue Ribbon Fried Chicken - Downtown Summerlin,36.1517914562,-115.3327068215,3.5,0.22084367245657568,"Restaurants, Fast Food, American (New), Chicken Wings, Chicken Shop",3.5557986870897156,457,1,0,0.03176178660049628,8,0.6382133995037221,318,2015
1369,2748,OWBeDjNaIGJXA5yUSQEuug,0,Bell Lash,36.00723060000001,-115.11531000000001,2.0,0.005456349206349206,"Beauty & Spas, Eyelash Service, Permanent Makeup",2.090909090909091,11,1,0,0.000992063492063492,1,0.0,0,2016
1370,2899,b2jN2mm9Wf3RcrZCgfo1cg,0,Portside,41.5014745427,-81.70323883430001,4.0,0.029309488325881768,"Breweries, Event Planning & Services, Pubs, Distilleries, Venues & Event Spaces, Bars, Food, Nightlife",3.8666666666666667,60,1,0,0.001987083954297069,1,0.06656731246895181,23,2013
1371,3037,fyJAqmweGm8VXnpU4CWGNw,0,French Grocery,33.5164493875,-112.0821531733,4.0,0.16294088425235967,"Restaurants, Bars, Wine Bars, Bakeries, Coffee & Tea, Breakfast & Brunch, Food, French, Macarons, Nightlife, Grocery, Specialty Food, Beer, Wine & Spirits",3.7768115942028984,345,1,0,0.033283656234475906,14,0.37357178340784897,117,2013
1372,3075,1pSnogYq1-nuDlZJ1_XWqw,0,Abicenna Skin and Laser Clinic,33.4870089,-112.35108249999999,4.5,0.005952380952380952,"Skin Care, Medical Spas, Health & Medical, Tattoo Removal, Laser Hair Removal, Beauty & Spas, Hair Removal, Doctors, Day Spas",4.5,12,1,0,0.000992063492063492,1,0.005456349206349206,11,2016
1373,3089,t_hsUKs9eNYZcJP3Fl2cyw,0,Tik's Quick Towing,36.20476420000001,-115.07414540000002,5.0,0.005461767626613704,"Automotive, Towing",5.0,11,1,0,0.0009930486593843098,1,0.0,0,2014
1374,3129,_oFeTg8lIbmH1cVTt0x-rw,0,Smart Cook,43.8894271259,-79.3150881305,3.0,0.00744047619047619,"Ramen, Japanese, Restaurants",3.235294117647059,17,1,0,0.002976190476190476,3,0.010416666666666666,5,2016
1375,3139,JOAUIWLFcLbZYEXu0dXl3g,0,Sassi Kitchen & Bar,51.0351527,-114.0713653,3.0,0.01488833746898263,"Restaurants, Italian, Nightlife, Bars",3.1666666666666665,30,1,0,0.0019851116625310174,1,0.008933002481389578,2,2015
1376,3348,lePbI7vhfN_DLCqWuv1QcA,0,Picture People,33.5767127,-111.8883451,3.0,0.00546448087431694,"Event Planning & Services, Event Photography, Session Photography, Photographers",3.0,11,8,1,0.0004967709885742673,1,0.0009935419771485345,0,2013
1377,3588,5BqrtpvikNqNSqLFLvLSdw,0,Enerje Bubble Tea Cafe,51.0990089086,-113.95561136309999,4.5,0.0064516129032258064,"Taiwanese, Food, Coffee & Tea, Cafes, Restaurants, Pizza",4.461538461538462,13,1,0,0.0019851116625310174,2,0.01836228287841191,27,2015
1378,3873,0i95sgY7pzYW9k88SOVJ8A,0,Cork & Cleaver Social Kitchen,41.3446,-81.684946,4.0,0.07749627421758569,"Local Flavor, Restaurants, Food, American (New)",4.192546583850931,161,1,0,0.007451564828614009,4,0.07054148037754596,24,2013
1379,51633,smdGDx5PS2Nt67FXYAQSUA,0,Little Caesars,33.6416092,-111.98348030000001,3.0,0.004977600796416127,"Restaurants, Pizza",2.8181818181818183,11,36,1,0.0024888003982080635,1,0.02140368342458935,1,2009
1380,3919,KxeuEB463Nb6V8surmaTlQ,0,Desert Escape Tanning Center,33.4616417,-112.3390378,4.0,0.016923842707814832,"Tanning, Spray Tanning, Beauty & Spas, Tanning Beds",4.027777777777778,36,1,0,0.0024888003982080635,1,0.043802887008461924,12,2009
1381,4056,1Df5WnLX3DqN6ymlhqznaQ,0,Roy's Restaurant,36.115156899999995,-115.14971000000001,4.5,0.23092269326683293,"Seafood, Restaurants, Sushi Bars, Hawaiian, Steakhouses, Asian Fusion",4.332622601279318,469,4,1,0.04738154613466334,5,0.5067331670822942,49,2005
1382,4204,IlQro_wCABlFfDZjA0po5g,0,Big in Japan,45.515085,-73.574814,3.0,0.05323383084577114,"Restaurants, Japanese",3.1018518518518516,108,1,0,0.007960199004975124,1,0.08756218905472637,22,2010
1383,4214,V6YcXm6mtKTjsYJxEK5HVA,0,Mascot Brewery,43.645648190900005,-79.3907867509,3.0,0.02729528535980149,"Breweries, Food, Nightlife, Beer Gardens, Bars",3.0535714285714284,56,1,0,0.0024813895781637717,2,0.04367245657568238,24,2015
1384,4345,qhagbvK-Pv4cGGghJ7gXBA,0,Konnichiwa,43.6558544,-79.39328090000001,4.0,0.05826693227091633,"Japanese, Restaurants",3.7950819672131146,122,1,0,0.004482071713147411,2,0.10059760956175298,13,2008
1385,4399,74C1z6cqEdvJVgETTcEodw,0,Portofino by Chef Michael LaPlaca,36.121305,-115.175582,4.0,0.14299950174389636,"Arts & Entertainment, Italian, Hotels & Travel, Hotels, Restaurants, Event Planning & Services, Bars, Casinos, Wine Bars, Lounges, Nightlife",4.096345514950166,301,1,0,0.012954658694569009,4,0.24265072247135028,76,2007
1386,4433,2k01kgbLdNV9b19GrOqdNA,0,Italian Oasis Pizzeria,36.1418287187,-115.1421265609,4.5,0.028769841269841268,"Food, Food Delivery Services, Desserts, Pizza, Restaurants",4.627118644067797,59,1,0,0.006448412698412698,13,0.07688492063492064,155,2016
1387,4452,ViJGzET7fBMShhIgKew2Bg,0,Border MX Mexican Grill and Cantina,43.582161299999996,-79.6187227,4.0,0.0684863523573201,"Mexican, Restaurants",4.084507042253521,142,1,0,0.006947890818858561,6,0.12109181141439206,111,2015
1388,4454,CIdyd88FK-4-YaEFo3Ht6A,0,Virgin America,36.0849235364,-115.1510918847,3.5,0.07370517928286853,"Airports, Airlines, Transportation, Hotels & Travel",3.4313725490196076,153,2,0,0.030876494023904383,3,0.8934262948207171,159,2008
1389,4472,3tZDHQnqe9X6LVNadqFq1Q,0,American Burger,35.0622318,-80.7733554,3.0,0.005456349206349206,"Sandwiches, Burgers, American (Traditional), Restaurants",3.1818181818181817,11,1,0,0.000992063492063492,1,0.010912698412698412,14,2016
1390,4566,096iGHoQ-UImxUExuyqlZA,0,House of Aloha,36.243284399000004,-115.23521816959999,5.0,0.011403073872087258,"Hawaiian, Restaurants",4.782608695652174,23,1,0,0.0019831432821021317,1,0.008924144769459593,11,2017
1391,4675,BS2Y5IZiCOHBebHMEU2dEQ,0,Claim Jumper,36.1150068342,-115.15697009860001,3.5,0.00495785820525533,"Nightlife, Bars, Restaurants, Burgers, American (Traditional)",3.5454545454545454,11,3,1,0.0009915716410510659,2,0.00495785820525533,10,2017
1392,108107,7xXaO9deBDh_dd0JQjA-Qg,0,Claim Jumper,36.067665999999996,-115.17693100000001,3.0,0.1688247011952191,"American (New), Restaurants",2.9171428571428573,350,3,1,0.052788844621513946,6,0.7485059760956175,72,2008
1393,4691,jwYI1DVYfSs9tiXZYu_OzA,0,The Skin Loft,33.4993799,-111.9211422,4.0,0.02481389578163772,"Day Spas, Eyelash Service, Hair Removal, Beauty & Spas, Skin Care, Waxing",3.732142857142857,56,1,0,0.0009925558312655087,1,0.007444168734491315,9,2015
1394,4698,f30-DOoIxvoV9btiDvKMTw,0,Joe's Midnight Run,33.5256639475,-112.06482261030001,4.0,0.19593253968253968,"Bars, Restaurants, Nightlife, American (New)",4.143203883495145,412,1,0,0.031746031746031744,22,0.4255952380952381,412,2016
1395,4724,R_M4P9XetEM-aLE7eHdthw,0,Crazy Sushi & Crab,33.3906017259,-111.86437848959999,4.0,0.0858560794044665,"Japanese, Sushi Bars, Restaurants",3.9545454545454546,176,1,0,0.01836228287841191,11,0.1032258064516129,55,2015
1396,5225,-hXocgx4xqs9dv_l0jiZZg,0,Rawlicious,43.6646402,-79.41086999999999,4.5,0.004462072384729797,"Food, Vegan, Juice Bars & Smoothies, Salad, Gluten-Free, Vegetarian, Desserts, Restaurants",4.444444444444445,9,6,1,0.002974714923153198,5,0.002974714923153198,4,2017
1397,5240,eurb6L87Fz4icVdbMdQnkA,0,Pho Bamboo,33.413244,-111.87357970000001,2.5,0.03325062034739454,"Restaurants, Vietnamese, Soup, Noodles",2.579710144927536,69,1,0,0.005955334987593052,3,0.017369727047146403,5,2015
1398,5383,r395lMbm1ihAQ2sMOcFKow,0,Mary MacLeod's Shortbread,43.6581129,-79.35231999999999,4.5,0.017919362867098058,"Bakeries, Food",4.297297297297297,37,1,0,0.0029865604778496766,1,0.016923842707814832,10,2009
1399,5398,vo8L42IzyEAIbEy51eiwQA,0,M. Burrito,45.526843799999995,-73.5804779,2.5,0.010421836228287842,"Mexican, Tex-Mex, Restaurants",2.409090909090909,22,1,0,0.0009925558312655087,1,0.003970223325062035,1,2015
1400,5451,9kFhX8JgZp3xhtjwit2ZEA,0,Karma Juice,33.4872628,-111.92615,4.0,0.006947890818858561,"Beverage Store, Fruits & Veggies, Health & Medical, Juice Bars & Smoothies, Specialty Food, Food, Grocery, Nutritionists, Food Delivery Services",4.071428571428571,14,1,0,0.002977667493796526,1,0.026799007444168736,8,2015
1401,5863,UEdTt8crZlPkMapSStzn1Q,0,Stu Miller's Pumpkin Patch,36.0348135885,-115.04641775510001,3.0,0.01441351888667992,"Local Services, Shopping, Home & Garden, Pumpkin Patches, Arts & Entertainment, Nurseries & Gardening, Local Flavor",3.206896551724138,29,1,0,0.0064612326043737576,1,0.032803180914512925,5,2012
1402,6269,LFfYe-hh1NKFtUKV3LUgfg,0,Indian Paradise,33.6222859533,-111.90417157549999,4.0,0.11155378486055777,"Indian, Restaurants, Gluten-Free, Pakistani, Halal, Buffets",3.854771784232365,241,3,1,0.025398406374501994,6,0.4636454183266932,95,2008
1403,6421,vqEtZ7CtNB9G8WMzjwJA2g,0,Wedge Tequila Bar & Grill,40.119807,-88.2438559,3.5,0.0621272365805169,"Mexican, Restaurants, Nightlife, Bars",3.338582677165354,127,2,0,0.008946322067594433,3,0.06461232604373758,15,2012
1404,6519,TfG5mFbCQjtz-P28qFWeIA,0,Jane's Bird's,36.129630600000006,-115.092579,2.5,0.0044731610337972166,"Pet Services, Pets",2.3,10,1,0,0.0014910536779324055,1,0.005964214711729622,1,2012
1405,6637,XMms2ssfG83_B7UXOwC4eA,0,Hog Wash Express,33.6791081,-112.0311753,3.5,0.027281746031746032,"Automotive, Car Wash",3.5901639344262297,61,2,0,0.00496031746031746,4,0.06696428571428571,66,2016
