,age,review_count,chain,stars,tip_count,checkin_count,density,category_density
156075,8,0,15,0.0,0,0,27.0,0.14814814814814814
156112,1,3,1,1.182717916989959,3,3,95.0,0.3578947368421053
156115,2,2,1,1.1954537633397593,2,0,72.0,0.06944444444444445
156165,6,2,4,1.0503780261410829,0,0,95.0,0.3894736842105263
156171,1,0,1,1.4535414052045978,1,0,157.0,0.1592356687898089
156184,2,2,2,0.874998328984499,0,1,4.0,0.25
156220,6,0,38,1.2151434402957049,0,0,229.0,0.18340611353711792
156236,10,0,38,1.0151215574467944,0,0,82.0,0.18292682926829268
156353,9,0,73,0.9048049159765136,0,0,36.0,0.4166666666666667
156375,10,1,73,0.9254499818736712,0,0,115.0,0.3043478260869565
156412,2,1,1,0.7236084787167943,0,0,53.0,0.22641509433962265
156461,7,0,64,0.0,0,0,901.0,0.21198668146503885
156550,3,1,1,1.2547690391916528,0,1,87.0,0.03448275862068965
156613,1,1,1,0.9694581036000276,0,0,6.0,0.16666666666666666
156638,1,1,2,0.8490662778172771,1,1,187.0,0.5347593582887701
156650,11,0,2,0.0,0,0,42.0,0.2857142857142857
156688,4,0,1,1.0724029137634432,0,0,124.0,0.14516129032258066
156745,7,0,1,0.0,0,0,105.0,0.0380952380952381
156752,10,0,1,0.7281459682219712,0,0,264.0,0.4128787878787879
156757,3,0,4,1.2684890236022777,0,0,100.0,0.26
156762,3,0,4,1.311353807947292,0,0,62.0,0.27419354838709675
156763,5,0,4,0.0,0,0,31.0,0.5806451612903226
156785,4,0,2,1.2396459702229028,0,0,20.0,0.2
156811,9,0,1,1.3354879938577229,1,1,83.0,0.0963855421686747
156814,7,0,1,1.2688177272029997,0,0,47.0,0.06382978723404255
156863,5,1,1,1.3679181420795752,1,0,118.0,0.3305084745762712
156867,1,0,1,1.2482388837115506,0,0,53.0,0.16981132075471694
156928,7,0,3,1.4875047742655714,0,0,131.0,0.33587786259541985
157005,11,0,1,1.2725179273482743,0,0,61.0,0.08196721311475409
157056,11,0,1,1.1970443350003486,0,0,228.0,0.11403508771929825
157119,10,0,2,0.9418595477707192,0,0,75.0,0.4533333333333333
157142,5,0,1,0.6030603442640227,0,0,47.0,0.0851063829787234
157158,4,1,1,1.0175967032473396,0,0,15.0,0.26666666666666666
157178,2,0,2,1.5844562556564443,0,0,25.0,0.4
157197,3,0,2,0.0,0,0,28.0,0.14285714285714285
157206,10,5,1,1.413499178699702,4,5,17.0,0.1176470588235294
157244,5,0,11,0.7128180448523951,0,0,75.0,0.13333333333333333
157250,7,0,1,1.2551660906913424,0,0,91.0,0.07692307692307693
157254,7,2,8,1.0711101767947266,1,1,35.0,0.057142857142857134
157284,3,0,1,1.3844710111095464,0,0,72.0,0.08333333333333333
157334,2,0,2,0.9194455221720602,0,0,23.0,0.08695652173913042
157344,1,1,8,1.4306097088748704,0,0,62.0,0.3225806451612903
157346,2,1,8,0.9336978484049424,0,0,208.0,0.15384615384615385
157347,1,1,8,1.1097639448961358,1,0,46.0,0.1956521739130435
157383,4,0,17,1.3822782278047028,0,0,94.0,0.09574468085106384
157398,4,0,1,1.2476384925173372,0,0,26.0,0.038461538461538464
157399,11,0,11,0.0,0,0,95.0,0.08421052631578947
157452,9,0,1,0.8105101210968264,0,1,28.0,0.35714285714285715
157453,10,0,1,1.5682096177470934,0,0,180.0,0.37222222222222223
157456,10,1,1,1.40106917212872,0,2,11.0,0.5454545454545454
157501,1,3,1,2.0962609086632678,1,3,8.0,0.25
157515,1,2,1,0.9612771412672249,1,1,50.0,0.5
157559,8,0,1,1.3744820173108143,0,0,885.0,0.10282485875706214
157580,4,0,37,1.0642779839608096,0,0,61.0,0.19672131147540986
157605,11,0,1,0.0,0,0,473.0,0.14587737843551796
157610,9,1,1,1.461548395633105,0,2,33.0,0.42424242424242425
157675,3,1,27,1.4328340859620137,1,1,70.0,0.22857142857142854
157681,3,0,27,1.816436740331452,0,0,122.0,0.049180327868852465
157835,8,1,3,0.7954139335294849,1,0,229.0,0.22707423580786024
157841,6,0,1,0.0,0,0,72.0,0.2222222222222222
157845,4,0,1,0.0,0,0,59.0,0.2542372881355932
157859,10,0,1,0.0,0,0,443.0,0.09029345372460497
157881,8,1,1,1.2548391306108606,0,0,171.0,0.1111111111111111
157885,10,0,1,1.1457287142334636,1,0,129.0,0.2558139534883721
157891,4,0,67,1.415933273154843,0,0,44.0,0.3181818181818182
157972,9,0,18,1.1324728383650164,0,0,95.0,0.4947368421052632
157991,3,0,38,1.2279097517338602,0,0,62.0,0.14516129032258066
158008,3,0,38,1.8186397844486195,0,0,17.0,0.2352941176470588
158016,1,0,38,0.5842664253783745,0,0,23.0,0.13043478260869565
158024,3,1,1,1.1036882223105149,1,4,41.0,0.024390243902439025
158034,5,1,1,1.8359493887270173,0,0,10.0,0.2
158052,7,0,3,1.760846840161907,0,0,121.0,0.3636363636363637
158078,5,0,1,0.0,0,0,164.0,0.14634146341463414
158148,9,0,2,0.9610680567636736,0,0,112.0,0.16964285714285715
158178,2,0,1,1.3791944187502547,0,0,65.0,0.061538461538461535
158187,9,0,1,1.4178518260814208,0,0,23.0,0.043478260869565216
158214,2,0,3,1.2453087433488972,1,0,38.0,0.18421052631578946
158237,9,0,16,1.5848448042877257,0,2,31.0,0.3548387096774194
158245,5,1,1,1.2508914328741618,1,0,143.0,0.1888111888111888
158261,1,1,2,0.976478205657212,1,0,50.0,0.4
158293,9,0,34,0.8348227158261332,0,0,109.0,0.12844036697247707
158306,2,1,1,1.7724956331008614,0,1,63.0,0.36507936507936506
158309,9,0,5,1.3282630256000485,0,0,36.0,0.4444444444444444
158322,4,0,4,0.7648376272168047,1,0,61.0,0.032786885245901634
158324,4,0,4,1.033245147857775,0,0,75.0,0.09333333333333334
158361,3,0,1,0.0,0,0,215.0,0.2279069767441861
158407,8,0,42,0.7548090447702439,0,0,39.0,0.5384615384615384
158410,6,1,1,1.1278660067780424,0,0,79.0,0.10126582278481013
158477,2,1,1,1.371678478692888,2,0,26.0,0.4230769230769231
158525,6,0,1,0.9070885889894712,0,0,31.0,0.0967741935483871
158549,6,1,2,0.5598115526803232,0,0,15.0,0.4666666666666667
158562,6,0,26,0.6890452976997524,0,0,34.0,0.2647058823529412
158576,8,0,26,0.8068701454475956,0,0,148.0,0.2635135135135135
158593,6,0,1,0.9166982649108956,0,1,53.0,0.18867924528301888
158605,6,1,3,1.370145216401051,0,0,30.0,0.36666666666666653
158609,4,0,1,1.3858613219281086,0,0,275.0,0.10545454545454544
158624,7,1,6,0.4487126497416704,0,0,12.0,0.5
158648,2,1,1,1.5710860987530562,0,0,141.0,0.18439716312056734
158649,2,0,1,1.4155649307949578,0,1,51.0,0.1568627450980392
158659,2,0,2,1.5580939562800975,0,0,628.0,0.1592356687898089
158671,2,4,1,2.3402441056019847,4,3,28.0,0.10714285714285714
158778,1,0,1,2.0102126548794024,0,0,59.0,0.1694915254237288
158802,2,0,1,0.9213340113536412,1,0,512.0,0.056640625
158811,5,0,8,0.8103629321377223,0,0,31.0,0.1935483870967742
158923,7,0,1,0.595944208134654,0,0,35.0,0.14285714285714285
158932,10,0,1,1.6785691004435763,0,0,171.0,0.09941520467836257
158957,2,0,1,1.8954137812329015,0,0,59.0,0.2711864406779661
158961,3,0,1,1.810939108026394,1,0,49.0,0.12244897959183673
158963,2,0,18,0.9014862721579094,0,0,9.0,0.3333333333333333
159002,3,0,1,1.811331838544311,0,0,11.0,0.18181818181818185
159044,4,1,1,1.379665306359129,1,0,205.0,0.3024390243902439
159051,3,1,1,0.9948506571200062,0,1,32.0,0.21875
159090,9,0,5,1.6256622843886963,0,0,20.0,0.3
159118,7,0,6,0.0,0,0,12.0,0.08333333333333333
159123,7,1,1,1.0560149347229582,1,1,357.0,0.3109243697478992
159155,7,0,2,0.6126254798044101,0,0,11.0,0.3636363636363637
159170,2,0,1,1.259353768770687,0,0,780.0,0.18974358974358974
159192,1,0,1,0.9553616048604312,0,0,24.0,0.04166666666666666
159205,3,0,3,1.6016984502440053,0,0,49.0,0.1020408163265306
159206,4,0,3,1.3415032483480664,0,0,73.0,0.2602739726027397
159207,5,0,3,1.6413927527669023,0,0,46.0,0.21739130434782608
159209,7,1,8,1.168161963795782,2,1,38.0,0.3157894736842105
159211,2,0,8,1.2200138529019324,0,0,1062.0,0.11299435028248588
159222,7,0,1,1.4527391972565948,0,0,29.0,0.20689655172413796
159249,10,0,31,1.5234625033169635,0,0,82.0,0.3048780487804878
159269,7,0,31,0.4766569770634347,0,0,44.0,0.3181818181818182
159276,7,0,31,0.39289973592965854,0,0,25.0,0.24
159306,8,0,21,1.1202024296957664,0,0,51.0,0.4313725490196079
159327,3,1,1,1.1239131371092657,1,1,8.0,0.125
159389,8,1,1,1.47340190192433,2,2,38.0,0.21052631578947367
159400,2,1,7,1.4773687812652594,1,1,33.0,0.30303030303030304
159472,10,0,1,1.804980067526464,0,0,48.0,0.0625
159483,3,0,9,1.0343104458869254,1,0,1108.0,0.1272563176895307
159498,4,0,1,0.0,0,0,50.0,0.12
159502,7,0,5,0.34020816980616153,0,0,1306.0,0.2572741194486983
159536,8,1,1,1.0614906444316239,3,0,47.0,0.425531914893617
159551,6,0,5,1.3874647031060414,0,0,643.0,0.20373250388802489
159559,8,0,2,1.3268484310821935,0,0,33.0,0.09090909090909093
159567,5,0,3,2.169603271331302,0,0,42.0,0.3809523809523809
159639,2,0,2,1.4599656313769296,0,0,101.0,0.3069306930693069
159673,2,0,1,1.5121779760422975,2,0,32.0,0.15625
159695,1,2,3,1.8076178650928325,2,3,85.0,0.08235294117647059
159699,3,0,1,1.3880948236460775,0,0,1046.0,0.0841300191204589
159729,7,0,1,1.5072942129877984,0,0,43.0,0.11627906976744184
159748,1,1,1,2.0832457002027125,0,0,22.0,0.5
159759,3,0,1,1.2929566265919443,0,0,661.0,0.18456883509833585
159761,4,2,1,0.9601855324791426,1,1,33.0,0.3333333333333333
159765,2,0,2,1.241500250597289,0,0,39.0,0.10256410256410256
159767,10,0,2,0.0,0,0,149.0,0.020134228187919462
159797,1,4,1,1.986391974575568,5,1,97.0,0.3711340206185567
159798,9,0,1,0.7449799284490636,1,0,1083.0,0.2622345337026777
159817,6,0,12,1.4687686628219514,2,1,42.0,0.4047619047619048
159846,2,1,1,1.1214217256123908,0,0,627.0,0.007974481658692184
159879,1,1,1,1.999988837262304,0,1,2.0,0.5
159886,4,0,8,1.3240681016468046,0,0,44.0,0.3181818181818182
159890,8,0,8,1.4974352824068569,0,0,53.0,0.22641509433962265
159894,6,0,1,1.0378304828742069,1,0,139.0,0.1223021582733813
159918,7,0,14,1.2030950282283643,0,0,7.0,0.14285714285714285
159926,9,0,14,1.4147115731218254,0,0,70.0,0.042857142857142864
159929,10,0,14,1.096779586665966,0,0,80.0,0.1
159947,10,0,16,1.5100701677863535,0,0,38.0,0.3684210526315789
159964,8,0,9,1.1210797942401975,0,0,620.0,0.06290322580645161
159980,7,0,1,1.1548261137283682,0,0,1041.0,0.2756964457252642
159992,3,1,1,1.5508924142243317,0,0,70.0,0.1
160004,8,0,1,1.1597056395936578,1,0,880.0,0.1693181818181818
160019,3,0,1,1.6620310483912475,0,0,845.0,0.18579881656804734
160025,8,0,1,1.3219738380926978,1,0,91.0,0.5934065934065934
160039,5,0,11,0.6588083892683582,0,0,174.0,0.20114942528735635
160043,9,0,2,1.0473463505471827,1,0,74.0,0.17567567567567569
160050,3,1,2,1.4975661221500811,1,2,515.0,0.28932038834951457
160088,10,1,19,0.8068275568095067,0,1,44.0,0.1590909090909091
160091,11,0,19,1.3705494422919062,0,0,439.0,0.15034168564920272
160096,4,0,1,0.0,0,0,110.0,0.10909090909090907
160102,3,3,1,1.6163827888806812,7,4,43.0,0.13953488372093026
160103,2,1,1,1.4162013380382157,2,1,98.0,0.16326530612244894
160172,4,2,2,1.7923418715371289,4,1,31.0,0.06451612903225806
160178,9,0,16,1.1740943044940229,0,0,61.0,0.21311475409836064
160187,6,0,16,1.1659763605032452,0,0,42.0,0.4047619047619048
160200,5,0,1,1.6877276419186045,3,1,31.0,0.16129032258064516
160202,1,1,1,1.0599535818927122,1,1,348.0,0.1235632183908046
160209,8,0,1,1.7700192364100251,0,3,116.0,0.14655172413793102
160212,3,0,1,1.563880735525322,0,0,139.0,0.12949640287769784
160249,10,0,31,1.1371774399760195,0,0,133.0,0.15037593984962405
160262,5,0,31,1.6792232200612531,0,1,40.0,0.275
160294,8,0,1,0.5919600577376023,0,0,112.0,0.05357142857142857
160320,6,0,1,1.5385095826790047,0,0,1034.0,0.033849129593810444
160322,9,0,1,0.6316333718167245,0,0,228.0,0.10964912280701754
160382,1,2,1,1.8025600099126755,2,2,40.0,0.45
160383,7,0,2,0.0,0,0,119.0,0.18487394957983194
160388,1,2,1,1.4807448409681083,2,1,905.0,0.23093922651933704
160402,9,0,1,0.0,0,0,78.0,0.16666666666666666
160410,3,0,1,1.0998360354197272,0,0,11.0,0.18181818181818185
160428,9,0,1,0.0,0,0,1141.0,0.07624890446976336
160430,6,1,1,0.8139993582591311,0,0,15.0,0.4
160449,2,0,1,1.624352924411676,0,0,66.0,0.21212121212121213
160454,2,0,1,1.223128790135019,0,0,48.0,0.375
160466,2,1,1,1.3832438922164199,1,0,70.0,0.32857142857142857
160475,3,1,5,1.170545178704952,0,1,134.0,0.08208955223880597
160513,3,1,1,2.06985083791752,2,1,51.0,0.4509803921568628
160535,1,0,1,1.2433128873685453,0,0,671.0,0.3994038748137109
160571,5,0,1,1.518674929668174,1,0,41.0,0.07317073170731707
160577,1,0,1,1.1954720098992209,0,0,532.0,0.2274436090225564
160629,5,0,1,1.5808295423584875,0,0,93.0,0.13978494623655913
160686,9,1,1,0.806735403496023,0,0,106.0,0.02830188679245283
160727,11,0,1,0.0,0,0,153.0,0.21568627450980396
160754,10,0,1,0.0,0,0,158.0,0.3227848101265823
160772,11,0,1,1.3205670915856411,0,0,66.0,0.19696969696969696
160780,7,9,1,1.9556128527983132,8,16,37.0,0.08108108108108109
160781,8,0,1,1.2229665591650174,1,0,776.0,0.14432989690721648
160868,10,1,1,1.5554080596002795,1,0,19.0,0.2631578947368421
160887,3,0,1,1.0065125840556923,0,0,21.0,0.19047619047619047
160897,2,0,1,0.4555006107349154,0,0,18.0,0.3888888888888889
160900,3,0,15,1.3808328520852762,1,0,85.0,0.07058823529411765
160946,2,0,1,1.3114223066446082,0,0,56.0,0.07142857142857142
160977,2,1,1,1.9508210616051689,3,1,34.0,0.38235294117647056
160983,7,0,6,0.659335939249387,0,0,95.0,0.22105263157894736
160986,4,0,6,1.3119867424543197,0,0,51.0,0.3137254901960784
160988,4,0,6,1.0052342775156102,0,0,110.0,0.2272727272727273
160990,4,0,1,1.8014597650759476,0,0,1057.0,0.1390728476821192
161023,7,0,2,0.0,0,0,114.0,0.14912280701754385
161026,1,1,2,1.6985606139150935,1,1,42.0,0.4761904761904762
161037,12,1,1,1.0980588576793728,0,0,151.0,0.24503311258278146
161053,3,0,1,1.2671446747109176,1,0,268.0,0.16417910447761194
161061,5,0,3,0.0,0,0,9.0,0.1111111111111111
161093,7,0,1,1.331562978068504,0,0,89.0,0.6067415730337079
161096,1,2,1,1.3796030050248411,0,0,347.0,0.31412103746397696
161133,9,0,6,1.178916194177386,0,0,86.0,0.12790697674418605
161135,4,0,1,1.6702391003904655,0,0,28.0,0.17857142857142858
161161,6,0,1,0.6940322859625095,0,0,120.0,0.3416666666666667
161163,3,1,2,0.8476099690871114,0,1,10.0,0.3
161182,2,1,1,1.5739069190395818,0,5,18.0,0.4444444444444444
161183,6,0,1,0.0,0,0,656.0,0.2957317073170732
161200,5,1,1,0.8661958063179271,0,0,640.0,0.0890625
161204,1,5,1,1.7734553110970732,6,3,21.0,0.2380952380952381
161235,10,0,1,1.5568326262079473,0,0,54.0,0.16666666666666666
161270,11,0,1,1.3097504521878605,0,0,465.0,0.4408602150537633
161271,1,0,1,1.1212978306618069,0,0,798.0,0.05764411027568923
161274,1,0,1,1.2036808469735552,0,0,154.0,0.16233766233766234
161280,1,0,1,1.018239326790773,0,0,8.0,0.125
161283,8,0,2,1.3680581887977443,0,0,1149.0,0.1888598781549173
161299,6,0,1,0.9894855263457574,0,0,561.0,0.06417112299465241
161311,4,0,1,0.8044995190838342,0,0,216.0,0.16666666666666666
161321,7,0,1,0.0,0,0,232.0,0.2629310344827586
161385,9,0,1,1.1494282775980054,0,0,72.0,0.08333333333333333
161444,1,0,1,1.3156264126884003,1,0,643.0,0.13996889580093316
161451,9,0,1,0.0,0,0,130.0,0.09230769230769233
161458,3,0,1,1.2778743617099997,0,0,99.0,0.0505050505050505
161506,8,0,2,1.16623398165152,0,0,165.0,0.1696969696969697
161526,5,0,1,1.4946940797046409,1,0,236.0,0.3601694915254237
161549,3,2,1,2.068861853554418,2,0,38.0,0.34210526315789475
161551,2,1,1,1.2080297998334049,0,0,39.0,0.20512820512820512
161559,5,0,1,1.4856303612593855,0,0,64.0,0.171875
161565,3,2,2,1.399481787832911,1,0,14.0,0.5
161578,10,1,1,1.1074436481340633,0,2,261.0,0.2260536398467433
161583,9,1,1,1.4605336541690774,2,2,79.0,0.4810126582278481
161600,3,0,1,1.2434323958424551,0,0,129.0,0.10852713178294572
161616,5,0,1,0.7808511018695471,0,0,119.0,0.3949579831932773
161629,2,0,1,1.6125097104425865,0,0,182.0,0.6538461538461539
161635,1,1,3,1.2285634348154089,2,1,732.0,0.2021857923497268
161637,9,1,3,1.1668033619590965,2,1,1128.0,0.24556737588652486
161652,5,1,1,1.5317068267801064,3,0,190.0,0.17894736842105266
161662,2,1,1,1.281452691934776,2,1,254.0,0.14960629921259844
161667,6,0,1,1.0339243160596443,0,0,114.0,0.008771929824561403
161668,6,1,1,1.7126391984505709,0,0,44.0,0.11363636363636365
161685,9,0,1,0.0,0,0,216.0,0.5138888888888888
161690,1,1,2,1.3330907003577266,1,1,54.0,0.2777777777777778
161726,3,2,1,1.7417509029496072,2,2,48.0,0.3333333333333333
161818,7,0,1,0.0,0,0,178.0,0.12359550561797752
161825,11,0,1,0.6375565407914221,0,0,87.0,0.2298850574712644
161837,2,1,1,1.0178167961621714,1,1,101.0,0.4950495049504951
161852,9,0,1,0.7882615072455443,0,0,67.0,0.6119402985074627
161855,1,0,1,1.283184085248622,0,0,75.0,0.17333333333333334
161859,5,1,1,1.5793828093720952,0,3,107.0,0.14018691588785046
161880,3,0,1,0.9999966666611112,0,0,1.0,1.0
161918,8,0,2,1.4401617827542776,0,0,59.0,0.2033898305084746
161920,2,3,1,1.1384887602801386,1,3,11.0,0.09090909090909093
161930,1,2,13,1.425810057718158,0,3,18.0,0.16666666666666666
161933,2,5,13,1.5351065330796934,4,13,62.0,0.08064516129032258
161973,6,0,1,0.8324035391892586,0,0,41.0,0.12195121951219512
161979,1,3,2,1.8821478080380702,2,1,72.0,0.19444444444444445
161984,2,0,1,1.4522024623495813,0,0,72.0,0.125
162012,2,0,4,1.2838220821311666,0,0,132.0,0.2878787878787879
162014,5,0,1,0.0,0,0,25.0,0.16
162096,4,0,1,1.092814550085471,0,0,1163.0,0.06964746345657781
162097,3,1,1,1.293803746155438,1,1,191.0,0.3089005235602094
162161,6,0,1,0.0,0,0,123.0,0.032520325203252036
162196,2,1,2,1.4801472553018011,0,1,36.0,0.6111111111111112
162239,8,0,1,1.3112254575559474,0,0,43.0,0.4883720930232558
162245,1,3,2,1.3493259709291825,3,2,13.0,0.3076923076923077
162286,3,0,1,2.27091775919396,0,0,49.0,0.24489795918367346
162296,6,1,1,1.0604890034008383,1,1,45.0,0.15555555555555556
162327,7,3,1,2.5671961180802803,3,8,39.0,0.15384615384615385
162363,1,1,1,1.008218103311007,0,0,12.0,0.5
162387,8,0,1,0.9945870699421492,0,2,375.0,0.06133333333333332
162422,2,1,1,1.6573868576117876,1,0,64.0,0.375
162439,7,1,1,1.9874918076943557,2,2,20.0,0.05
162489,8,0,1,1.0119897560921176,0,0,844.0,0.07938388625592417
162493,1,0,2,1.923524403731368,0,0,18.0,0.3888888888888889
162496,2,0,1,0.9728439256495856,2,0,452.0,0.14823008849557526
162510,1,2,1,1.3762766198137732,0,0,5.0,0.2
162521,3,1,1,1.3823789505344022,0,1,482.0,0.14107883817427386
162536,3,1,2,1.3412743539799554,1,0,450.0,0.5488888888888889
162590,9,0,1,1.4827180618512303,0,1,219.0,0.2648401826484018
162629,2,0,12,0.8119660766896861,0,0,293.0,0.310580204778157
162649,4,1,1,1.2081589794799557,2,0,943.0,0.1664899257688229
162675,1,2,6,2.034966008738242,2,2,20.0,0.05
162701,1,1,1,1.0152781366723478,0,0,2.0,1.0
162724,1,0,1,1.538089879155082,2,1,819.0,0.1916971916971917
162746,5,0,1,1.7296376931655335,0,0,48.0,0.0625
162773,9,4,4,1.4096128893234805,3,3,34.0,0.35294117647058826
162775,9,1,4,1.3861343934234145,0,0,60.0,0.25
162784,2,4,1,2.0411887323415843,6,5,41.0,0.1951219512195122
162796,9,0,1,0.0,0,0,646.0,0.04179566563467492
162820,3,0,1,1.672349237817058,0,0,47.0,0.02127659574468085
162833,7,2,1,1.740857449360694,0,3,19.0,0.15789473684210525
162837,2,2,1,2.0144731459030054,2,3,11.0,0.3636363636363637
162845,1,0,1,1.9691056386901973,0,0,36.0,0.3888888888888889
162862,8,0,1,1.633869878721745,0,0,950.0,0.05157894736842105
162890,1,1,1,1.3522233448077805,3,1,946.0,0.14059196617336153
162925,6,1,1,1.6265440126840762,1,0,27.0,0.3703703703703704
162927,2,2,1,1.5109112775500453,1,1,39.0,0.1794871794871795
162936,7,0,1,0.7644808288635897,0,0,640.0,0.209375
162960,5,0,1,0.8812315591933312,0,0,83.0,0.0963855421686747
162974,2,1,1,1.901200362367225,1,0,70.0,0.3
162980,10,0,1,1.2433392602167694,0,0,163.0,0.04294478527607362
162991,1,0,1,1.7292929593394435,0,0,313.0,0.07348242811501597
163007,8,2,1,1.3265713121699685,1,2,129.0,0.10852713178294572
163010,4,1,1,1.6805762670336206,1,0,159.0,0.08176100628930817
163032,3,1,1,1.0816478541726138,1,1,72.0,0.3055555555555556
163046,1,2,1,1.8983384136579642,1,4,40.0,0.1
163062,6,1,2,0.9644608776647504,0,0,52.0,0.019230769230769232
163063,8,2,2,0.9404028810259548,0,2,58.0,0.06896551724137931
163064,10,0,1,1.1858294311524884,1,0,45.0,0.15555555555555556
163094,4,1,1,1.2678480471493239,0,1,37.0,0.2972972972972973
163096,8,0,1,1.3944081027903446,0,0,180.0,0.07222222222222223
163103,1,4,1,1.6889705649667812,6,4,135.0,0.22962962962962966
163117,7,2,1,1.1675303311039904,1,0,35.0,0.17142857142857146
163130,7,1,3,1.6656206959185773,1,2,89.0,0.1348314606741573
163135,9,1,1,1.4301818874884529,0,2,166.0,0.1686746987951807
163167,1,2,1,1.37889664518239,0,0,473.0,0.2790697674418605
163189,7,0,1,2.2762966251172774,0,0,46.0,0.06521739130434782
163204,10,0,1,0.0,0,0,111.0,0.2072072072072072
163208,1,0,1,0.0,0,0,89.0,0.12359550561797752
163241,6,0,1,0.9978511364729729,0,0,73.0,0.4383561643835616
163248,5,2,1,1.2669250799253189,1,1,165.0,0.26666666666666666
163257,8,4,1,1.4939691906175845,4,4,578.0,0.25951557093425603
163272,2,1,1,1.0720586001388737,0,1,29.0,0.03448275862068965
163276,3,0,1,2.5174705056555267,0,0,44.0,0.11363636363636365
163284,5,0,1,1.887899802079955,0,0,121.0,0.02479338842975207
163314,6,0,1,1.1927900920237096,0,1,73.0,0.0136986301369863
163340,4,0,6,0.0,0,0,163.0,0.3803680981595092
163342,3,1,6,1.2696508138640878,1,1,68.0,0.22058823529411764
163347,10,0,2,1.4626985378380748,0,1,122.0,0.3606557377049181
163362,1,0,1,1.549543976428301,0,0,277.0,0.03971119133574008
163364,12,0,1,1.8140386228623568,0,0,126.0,0.2777777777777778
163367,10,0,2,1.6695660018478269,0,0,135.0,0.1259259259259259
163414,1,0,1,2.1912177617932533,0,0,57.0,0.3333333333333333
163459,9,1,3,1.4301189558631828,0,1,736.0,0.2853260869565217
163465,5,1,8,1.2924086633896024,0,0,9.0,0.4444444444444444
163474,6,0,2,1.0883887974365694,0,0,142.0,0.2323943661971831
163477,5,0,1,1.3212454983266098,0,0,55.0,0.16363636363636366
163499,8,0,2,1.336974032533652,0,2,631.0,0.2282091917591125
163515,3,0,1,0.0,0,0,48.0,0.3333333333333333
163526,8,4,1,1.3601748999636238,1,3,10.0,0.2
163529,3,2,1,1.3143520399966728,0,1,75.0,0.26666666666666666
163537,1,1,1,1.4610216407425496,0,0,119.0,0.025210084033613446
163562,2,2,1,1.1511072045656467,1,0,47.0,0.23404255319148934
163568,2,0,3,1.5241612948330974,0,0,769.0,0.12743823146944086
163574,1,0,1,1.5645760676517648,0,0,25.0,0.12
163589,3,1,4,1.2344184563898506,1,0,557.0,0.10233393177737883
163613,1,4,1,1.5217430417542703,1,1,50.0,0.02
163615,8,0,1,1.7696777278879547,0,0,59.0,0.1864406779661017
163622,7,0,1,0.0,0,0,754.0,0.14456233421750664
163631,2,0,1,1.9911579034612612,1,1,50.0,0.4
163677,6,1,1,1.5943501878892046,2,0,45.0,0.2222222222222222
163706,8,3,4,1.4405713128581359,2,1,47.0,0.2553191489361702
163707,9,0,1,1.4215984063523133,0,0,128.0,0.2578125
163729,12,3,1,1.3790238395842884,2,1,523.0,0.4703632887189293
163772,8,1,2,0.958242424638288,1,3,371.0,0.08355795148247977
163782,10,1,1,1.6131341968937911,0,0,15.0,0.2
163814,2,1,1,1.0224982600379784,1,0,102.0,0.29411764705882354
163895,3,0,1,0.9049183870795534,1,0,69.0,0.3478260869565217
163926,8,0,1,1.868380592832093,0,0,119.0,0.06722689075630252
163930,6,1,9,0.6414915044139333,0,0,224.0,0.4419642857142857
163932,8,0,9,0.0,0,0,15.0,0.3333333333333333
163936,10,0,9,1.4650012222606787,0,0,92.0,0.3478260869565217
163987,2,0,1,1.1087779988880802,0,0,122.0,0.2459016393442623
163989,2,5,1,1.6839903299372467,3,3,20.0,0.35
164002,10,0,2,0.0,0,0,38.0,0.21052631578947367
164005,3,4,1,1.6248870326994354,4,3,25.0,0.16
164014,7,0,1,1.0045909791299348,0,0,400.0,0.0775
164015,3,5,1,1.5329609104913575,3,3,56.0,0.03571428571428571
164046,10,0,10,1.221072608955286,0,0,141.0,0.2765957446808511
164057,11,0,1,1.5603607946342442,0,0,381.0,0.4068241469816273
164135,8,0,1,1.0073306835141569,0,0,87.0,0.3333333333333333
164148,3,0,1,1.0029187216493765,0,0,198.0,0.2676767676767677
164164,2,0,1,0.8844505497184918,0,0,99.0,0.5656565656565656
164182,9,2,1,1.4436722956006205,4,4,783.0,0.13537675606641125
164185,10,0,1,1.089679299576356,0,0,58.0,0.4310344827586207
164186,1,5,1,1.807043229158216,3,7,35.0,0.14285714285714285
164217,11,0,3,0.0,0,0,161.0,0.19875776397515527
164228,9,0,1,1.2258222866654738,1,1,80.0,0.175
164240,6,0,2,1.0685212313850754,0,0,121.0,0.04958677685950413
164256,7,1,2,1.8025640845807624,1,0,29.0,0.5172413793103449
164276,7,0,5,1.1292594180045692,0,0,40.0,0.25
164277,6,0,5,0.0,0,0,46.0,0.3478260869565217
164279,6,0,5,0.5813838323363281,0,0,36.0,0.2222222222222222
164284,7,0,1,0.7590581101447339,0,0,16.0,0.3125
164332,1,0,1,1.315759760726451,0,0,36.0,0.19444444444444445
164370,2,3,2,1.7150586656771225,4,8,79.0,0.34177215189873417
164379,1,0,1,1.7446905494878977,1,1,1114.0,0.13644524236983846
164381,1,0,1,1.0797470460817526,0,0,435.0,0.1057471264367816
164393,2,1,3,0.9172094117082188,0,0,59.0,0.05084745762711865
164414,4,0,1,0.0,0,0,652.0,0.17331288343558282
